Date,High,Low,Open,Close,Volume,Adj Close,Name
2018-07-30,7740.259765625,7604.240234375,7735.27001953125,7630.0,2143410000,7630.0,^IXIC
2018-07-31,7709.490234375,7614.83984375,7654.58984375,7671.7900390625,2195050000,7671.7900390625,^IXIC
2018-08-01,7732.68017578125,7670.7099609375,7701.81982421875,7707.2900390625,2223550000,7707.2900390625,^IXIC
2018-08-02,7808.85009765625,7659.52001953125,7659.52001953125,7802.68994140625,2081300000,7802.68994140625,^IXIC
2018-08-03,7824.06005859375,7783.2998046875,7819.22998046875,7812.009765625,2018700000,7812.009765625,^IXIC
2018-08-06,7859.68017578125,7801.8798828125,7809.5400390625,7859.68017578125,2238170000,7859.68017578125,^IXIC
2018-08-07,7898.2001953125,7868.64990234375,7878.6201171875,7883.66015625,2197590000,7883.66015625,^IXIC
2018-08-08,7901.68994140625,7864.4599609375,7880.0,7888.330078125,2087850000,7888.330078125,^IXIC
2018-08-09,7923.35009765625,7881.06005859375,7886.52001953125,7891.77978515625,2032950000,7891.77978515625,^IXIC
2018-08-10,7866.18994140625,7818.3701171875,7834.7099609375,7839.10986328125,2095180000,7839.10986328125,^IXIC
2018-08-13,7888.66015625,7814.27001953125,7848.0,7819.7099609375,1914240000,7819.7099609375,^IXIC
2018-08-14,7878.22998046875,7815.5,7847.8798828125,7870.89013671875,1917360000,7870.89013671875,^IXIC
2018-08-15,7832.66015625,7732.68994140625,7810.02001953125,7774.1201171875,2286960000,7774.1201171875,^IXIC
2018-08-16,7849.669921875,7795.740234375,7826.9501953125,7806.52001953125,1979540000,7806.52001953125,^IXIC
2018-08-17,7830.77978515625,7752.68017578125,7786.64013671875,7816.330078125,1843150000,7816.330078125,^IXIC
2018-08-20,7837.14013671875,7787.89990234375,7834.3701171875,7821.009765625,1698970000,7821.009765625,^IXIC
2018-08-21,7897.68017578125,7836.7900390625,7840.08984375,7859.169921875,1766630000,7859.169921875,^IXIC
2018-08-22,7897.6298828125,7840.83984375,7844.0400390625,7889.10009765625,1660460000,7889.10009765625,^IXIC
2018-08-23,7926.31982421875,7866.52978515625,7886.47021484375,7878.4599609375,1879890000,7878.4599609375,^IXIC
2018-08-24,7949.7099609375,7907.10009765625,7907.81005859375,7945.97998046875,1886600000,7945.97998046875,^IXIC
2018-08-27,8024.93994140625,7976.60009765625,7989.64013671875,8017.89990234375,2319130000,8017.89990234375,^IXIC
2018-08-28,8046.31005859375,8009.58984375,8039.009765625,8030.0400390625,1961300000,8030.0400390625,^IXIC
2018-08-29,8113.56005859375,8042.10009765625,8044.33984375,8109.68994140625,1897000000,8109.68994140625,^IXIC
2018-08-30,8133.2998046875,8069.56982421875,8094.2001953125,8088.35986328125,2014450000,8088.35986328125,^IXIC
2018-08-31,8119.81982421875,8079.31005859375,8079.31005859375,8109.5400390625,1899910000,8109.5400390625,^IXIC
2018-09-04,8104.06982421875,8042.14013671875,8087.9501953125,8091.25,2229520000,8091.25,^IXIC
2018-09-05,8077.83984375,7962.35009765625,8073.52978515625,7995.169921875,2596780000,7995.169921875,^IXIC
2018-09-06,8001.97021484375,7885.490234375,7998.27001953125,7922.72998046875,2368680000,7922.72998046875,^IXIC
2018-09-07,7962.52978515625,7873.93017578125,7878.7900390625,7902.5400390625,2146380000,7902.5400390625,^IXIC
2018-09-10,7945.02978515625,7890.39013671875,7939.56982421875,7924.16015625,2041450000,7924.16015625,^IXIC
2018-09-11,7986.31982421875,7880.919921875,7894.8701171875,7972.47021484375,2336600000,7972.47021484375,^IXIC
2018-09-12,7965.39013671875,7884.0498046875,7958.8701171875,7954.22998046875,2341850000,7954.22998046875,^IXIC
2018-09-13,8037.509765625,7989.85009765625,7999.93017578125,8013.7099609375,2318720000,8013.7099609375,^IXIC
2018-09-14,8040.830078125,7979.77978515625,8026.16015625,8010.0400390625,2033720000,8010.0400390625,^IXIC
2018-09-17,8002.77978515625,7890.06982421875,7992.2099609375,7895.7900390625,2284140000,7895.7900390625,^IXIC
2018-09-18,7986.10009765625,7901.009765625,7903.56982421875,7956.10986328125,2317990000,7956.10986328125,^IXIC
2018-09-19,7976.1201171875,7917.72998046875,7962.5498046875,7950.0400390625,2156730000,7950.0400390625,^IXIC
2018-09-20,8039.06005859375,7986.41015625,7993.52978515625,8028.22998046875,2287150000,8028.22998046875,^IXIC
2018-09-21,8057.259765625,7979.669921875,8041.68994140625,7986.9599609375,3706820000,7986.9599609375,^IXIC
2018-09-24,7997.89990234375,7912.47021484375,7939.3798828125,7993.25,2416380000,7993.25,^IXIC
2018-09-25,8014.1201171875,7979.2900390625,8001.58984375,8007.47021484375,2288140000,8007.47021484375,^IXIC
2018-09-26,8067.02978515625,7982.759765625,8011.68017578125,7990.3701171875,2297030000,7990.3701171875,^IXIC
2018-09-27,8071.56005859375,8017.91015625,8021.22021484375,8041.97021484375,2053770000,8041.97021484375,^IXIC
2018-09-28,8065.06005859375,8015.8701171875,8024.5,8046.35009765625,2323940000,8046.35009765625,^IXIC
2018-10-01,8107.3798828125,8019.77001953125,8091.5,8037.2998046875,2283230000,8037.2998046875,^IXIC
2018-10-02,8054.14990234375,7983.990234375,8024.47021484375,7999.5498046875,2391370000,7999.5498046875,^IXIC
2018-10-03,8053.93017578125,8012.02978515625,8034.64990234375,8025.08984375,3057330000,8025.08984375,^IXIC
2018-10-04,7997.169921875,7833.16015625,7993.330078125,7879.509765625,3284550000,7879.509765625,^IXIC
2018-10-05,7902.669921875,7715.97021484375,7874.759765625,7788.4501953125,2672900000,7788.4501953125,^IXIC
2018-10-08,7797.31982421875,7654.83984375,7747.10009765625,7735.9501953125,2239640000,7735.9501953125,^IXIC
2018-10-09,7799.75,7718.9501953125,7728.509765625,7738.02001953125,2459040000,7738.02001953125,^IXIC
2018-10-10,7701.2001953125,7420.56005859375,7694.080078125,7422.0498046875,3077330000,7422.0498046875,^IXIC
2018-10-11,7493.2099609375,7274.0400390625,7388.06982421875,7329.06005859375,3139290000,7329.06005859375,^IXIC
2018-10-12,7516.68994140625,7368.330078125,7507.83984375,7496.89013671875,2650290000,7496.89013671875,^IXIC
2018-10-15,7500.93017578125,7400.06982421875,7473.330078125,7430.740234375,2148850000,7430.740234375,^IXIC
2018-10-16,7658.14013671875,7493.43994140625,7501.77978515625,7645.490234375,2623300000,7645.490234375,^IXIC
2018-10-17,7670.490234375,7563.08984375,7669.259765625,7642.7001953125,2364720000,7642.7001953125,^IXIC
2018-10-18,7616.85986328125,7452.4599609375,7616.47021484375,7485.14013671875,2545950000,7485.14013671875,^IXIC
2018-10-19,7582.89013671875,7428.2998046875,7530.16015625,7449.02978515625,2532220000,7449.02978515625,^IXIC
2018-10-22,7520.5400390625,7424.740234375,7486.740234375,7468.6298828125,2282400000,7468.6298828125,^IXIC
2018-10-23,7472.580078125,7260.1298828125,7328.5498046875,7437.5400390625,2735820000,7437.5400390625,^IXIC
2018-10-24,7435.68994140625,7099.0,7423.2099609375,7108.39990234375,2935550000,7108.39990234375,^IXIC
2018-10-25,7364.81982421875,7178.5400390625,7197.490234375,7318.33984375,2741810000,7318.33984375,^IXIC
2018-10-26,7283.31982421875,7057.0,7125.18017578125,7167.2099609375,2964780000,7167.2099609375,^IXIC
2018-10-29,7295.60986328125,6922.830078125,7272.419921875,7050.2900390625,2689550000,7050.2900390625,^IXIC
2018-10-30,7166.83984375,7001.47998046875,7017.8701171875,7161.64990234375,2681310000,7161.64990234375,^IXIC
2018-10-31,7368.490234375,7270.6298828125,7276.6201171875,7305.89990234375,2899730000,7305.89990234375,^IXIC
2018-11-01,7435.8798828125,7286.5,7327.81982421875,7434.06005859375,2708880000,7434.06005859375,^IXIC
2018-11-02,7466.52978515625,7298.68017578125,7424.02001953125,7356.990234375,2889910000,7356.990234375,^IXIC
2018-11-05,7349.22998046875,7255.8798828125,7344.080078125,7328.85009765625,2166470000,7328.85009765625,^IXIC
2018-11-06,7400.64013671875,7320.89013671875,7326.06982421875,7375.9599609375,2285680000,7375.9599609375,^IXIC
2018-11-07,7572.93017578125,7435.8701171875,7446.08984375,7570.75,2677530000,7570.75,^IXIC
2018-11-08,7566.93017578125,7499.7099609375,7544.169921875,7530.8798828125,2462430000,7530.8798828125,^IXIC
2018-11-09,7474.33984375,7349.47998046875,7468.509765625,7406.89990234375,2418490000,7406.89990234375,^IXIC
2018-11-12,7371.08984375,7193.77001953125,7364.0498046875,7200.8701171875,2289070000,7200.8701171875,^IXIC
2018-11-13,7319.1201171875,7182.85986328125,7230.68994140625,7200.8701171875,2343940000,7200.8701171875,^IXIC
2018-11-14,7285.56982421875,7101.169921875,7265.39013671875,7136.39013671875,2540220000,7136.39013671875,^IXIC
2018-11-15,7274.259765625,7072.35986328125,7112.830078125,7259.02978515625,2508720000,7259.02978515625,^IXIC
2018-11-16,7274.85986328125,7171.7001953125,7193.60009765625,7247.8701171875,2438260000,7247.8701171875,^IXIC
2018-11-19,7224.1201171875,7011.39990234375,7217.240234375,7028.47998046875,2354020000,7028.47998046875,^IXIC
2018-11-20,6994.75,6830.759765625,6867.43017578125,6908.81982421875,2664950000,6908.81982421875,^IXIC
2018-11-21,7029.93017578125,6951.6201171875,6985.509765625,6972.25,1858050000,6972.25,^IXIC
2018-11-23,6987.89013671875,6919.16015625,6919.52001953125,6938.97998046875,958950000,6938.97998046875,^IXIC
2018-11-26,7083.93017578125,7003.1201171875,7026.5,7081.85009765625,2011180000,7081.85009765625,^IXIC
2018-11-27,7105.14013671875,7014.35986328125,7041.22998046875,7082.7001953125,2067360000,7082.7001953125,^IXIC
2018-11-28,7292.7099609375,7090.97998046875,7135.080078125,7291.58984375,2390260000,7291.58984375,^IXIC
2018-11-29,7319.9599609375,7217.68994140625,7267.3701171875,7273.080078125,1983460000,7273.080078125,^IXIC
2018-11-30,7332.7900390625,7255.68017578125,7279.2998046875,7330.5400390625,2542820000,7330.5400390625,^IXIC
2018-12-03,7486.509765625,7392.22021484375,7486.1298828125,7441.509765625,2621020000,7441.509765625,^IXIC
2018-12-04,7421.10986328125,7150.10986328125,7407.9501953125,7158.43017578125,2635810000,7158.43017578125,^IXIC
2018-12-06,7189.52001953125,6984.33984375,7017.0498046875,7188.259765625,2833870000,7188.259765625,^IXIC
2018-12-07,7205.3701171875,6945.27001953125,7163.490234375,6969.25,2475160000,6969.25,^IXIC
2018-12-10,7047.6201171875,6878.990234375,6959.6298828125,7020.52001953125,2367560000,7020.52001953125,^IXIC
2018-12-11,7129.830078125,6983.009765625,7121.66015625,7031.830078125,2246060000,7031.830078125,^IXIC
2018-12-12,7197.2900390625,7096.56005859375,7127.0,7098.31005859375,2412300000,7098.31005859375,^IXIC
2018-12-13,7154.64013671875,7034.81982421875,7135.27978515625,7070.330078125,2143520000,7070.330078125,^IXIC
2018-12-14,7027.169921875,6898.990234375,6986.3701171875,6910.66015625,2200510000,6910.66015625,^IXIC
2018-12-17,6931.81005859375,6710.009765625,6886.4599609375,6753.72998046875,2665240000,6753.72998046875,^IXIC
2018-12-18,6847.27001953125,6733.7099609375,6809.81982421875,6783.91015625,2595400000,6783.91015625,^IXIC
2018-12-19,6868.85986328125,6586.5,6777.58984375,6636.830078125,2899950000,6636.830078125,^IXIC
2018-12-20,6666.2001953125,6447.91015625,6607.759765625,6528.41015625,3258090000,6528.41015625,^IXIC
2018-12-21,6586.68017578125,6304.6298828125,6573.490234375,6332.990234375,4534120000,6332.990234375,^IXIC
2018-12-24,6355.18017578125,6190.169921875,6278.490234375,6192.919921875,1647270000,6192.919921875,^IXIC
2018-12-26,6555.52978515625,6214.33984375,6257.85986328125,6554.35986328125,2558940000,6554.35986328125,^IXIC
2018-12-27,6583.009765625,6336.97021484375,6457.18994140625,6579.490234375,2415870000,6579.490234375,^IXIC
2018-12-28,6684.18017578125,6529.22021484375,6616.7900390625,6584.52001953125,2199090000,6584.52001953125,^IXIC
2018-12-31,6659.9599609375,6570.06005859375,6649.52001953125,6635.27978515625,2098560000,6635.27978515625,^IXIC
2019-01-02,6693.7099609375,6506.8798828125,6506.91015625,6665.93994140625,2261800000,6665.93994140625,^IXIC
2019-01-03,6600.2099609375,6457.1298828125,6584.77001953125,6463.5,2607290000,6463.5,^IXIC
2019-01-04,6760.68994140625,6554.240234375,6567.14013671875,6738.85986328125,2579550000,6738.85986328125,^IXIC
2019-01-07,6855.60009765625,6741.39990234375,6757.52978515625,6823.47021484375,2507550000,6823.47021484375,^IXIC
2019-01-08,6909.580078125,6795.85986328125,6893.43994140625,6897.0,2380290000,6897.0,^IXIC
2019-01-09,6985.22021484375,6899.56005859375,6923.06005859375,6957.080078125,2422590000,6957.080078125,^IXIC
2019-01-10,6991.3701171875,6877.080078125,6908.64990234375,6986.06982421875,2179080000,6986.06982421875,^IXIC
2019-01-11,6975.64990234375,6933.60009765625,6947.4599609375,6971.47998046875,2066500000,6971.47998046875,^IXIC
2019-01-14,6936.22021484375,6887.47998046875,6908.02978515625,6905.919921875,1942210000,6905.919921875,^IXIC
2019-01-15,7025.85009765625,6928.1201171875,6931.39013671875,7023.830078125,2038090000,7023.830078125,^IXIC
2019-01-16,7079.6298828125,7028.1201171875,7033.75,7034.68994140625,2149580000,7034.68994140625,^IXIC
2019-01-17,7113.9501953125,7003.6201171875,7010.1298828125,7084.4599609375,2128840000,7084.4599609375,^IXIC
2019-01-18,7185.3798828125,7096.6201171875,7134.10009765625,7157.22998046875,2451240000,7157.22998046875,^IXIC
2019-01-22,7110.16015625,6979.81005859375,7109.56982421875,7020.35986328125,2380950000,7020.35986328125,^IXIC
2019-01-23,7084.85009765625,6953.22998046875,7061.64990234375,7025.77001953125,2274420000,7025.77001953125,^IXIC
2019-01-24,7078.9599609375,7029.9501953125,7042.25,7073.4599609375,2400290000,7073.4599609375,^IXIC
2019-01-25,7174.56005859375,7111.08984375,7128.18017578125,7164.85986328125,2440840000,7164.85986328125,^IXIC
2019-01-28,7086.2998046875,7034.25,7075.009765625,7085.68017578125,2435480000,7085.68017578125,^IXIC
2019-01-29,7092.2900390625,7011.47021484375,7087.490234375,7028.2900390625,2089690000,7028.2900390625,^IXIC
2019-01-30,7201.31005859375,7065.56982421875,7094.7900390625,7183.080078125,2544050000,7183.080078125,^IXIC
2019-01-31,7303.1201171875,7205.9501953125,7208.169921875,7281.740234375,2918710000,7281.740234375,^IXIC
2019-02-01,7299.93994140625,7243.41015625,7256.3701171875,7263.8701171875,2383430000,7263.8701171875,^IXIC
2019-02-04,7348.22998046875,7261.06982421875,7266.27978515625,7347.5400390625,2099470000,7347.5400390625,^IXIC
2019-02-05,7408.68017578125,7355.35986328125,7356.33984375,7402.080078125,2265520000,7402.080078125,^IXIC
2019-02-06,7410.77001953125,7346.72021484375,7400.43994140625,7375.27978515625,2167130000,7375.27978515625,^IXIC
2019-02-07,7336.740234375,7235.0498046875,7316.5,7288.35009765625,2295080000,7288.35009765625,^IXIC
2019-02-08,7299.43994140625,7225.14013671875,7232.2998046875,7298.2001953125,2086260000,7298.2001953125,^IXIC
2019-02-11,7343.56005859375,7290.02978515625,7327.3701171875,7307.89990234375,1897800000,7307.89990234375,^IXIC
2019-02-12,7419.43017578125,7349.7998046875,7358.85009765625,7414.6201171875,2124330000,7414.6201171875,^IXIC
2019-02-13,7461.66015625,7413.83984375,7437.4599609375,7420.3798828125,2093800000,7420.3798828125,^IXIC
2019-02-14,7454.419921875,7375.7099609375,7390.25,7426.9501953125,2103370000,7426.9501953125,^IXIC
2019-02-15,7477.27978515625,7440.259765625,7468.56982421875,7472.41015625,2257750000,7472.41015625,^IXIC
2019-02-19,7507.7900390625,7450.27001953125,7450.75,7486.77001953125,2120790000,7486.77001953125,^IXIC
2019-02-20,7513.7001953125,7455.25,7490.31005859375,7489.06982421875,2181760000,7489.06982421875,^IXIC
2019-02-21,7485.75,7430.89013671875,7475.41015625,7459.7099609375,2119080000,7459.7099609375,^IXIC
2019-02-22,7527.5400390625,7479.009765625,7481.6298828125,7527.5400390625,2417680000,7527.5400390625,^IXIC
2019-02-25,7602.68994140625,7551.60986328125,7585.2998046875,7554.4599609375,2363140000,7554.4599609375,^IXIC
2019-02-26,7573.22021484375,7524.31005859375,7535.2900390625,7549.2998046875,2257710000,7549.2998046875,^IXIC
2019-02-27,7562.2900390625,7485.39013671875,7526.419921875,7554.509765625,2423360000,7554.509765625,^IXIC
2019-02-28,7561.89990234375,7516.47998046875,7533.31005859375,7532.52978515625,2647080000,7532.52978515625,^IXIC
2019-03-01,7603.0400390625,7540.75,7587.4501953125,7595.35009765625,2463190000,7595.35009765625,^IXIC
2019-03-04,7643.66015625,7501.56005859375,7636.6201171875,7577.56982421875,2569590000,7577.56982421875,^IXIC
2019-03-05,7598.66015625,7543.5400390625,7582.2900390625,7576.35986328125,2142610000,7576.35986328125,^IXIC
2019-03-06,7579.02001953125,7499.8701171875,7575.3798828125,7505.919921875,2242810000,7505.919921875,^IXIC
2019-03-07,7489.080078125,7397.18994140625,7483.7900390625,7421.4599609375,2440840000,7421.4599609375,^IXIC
2019-03-08,7411.52001953125,7332.919921875,7334.35009765625,7408.14013671875,2245430000,7408.14013671875,^IXIC
2019-03-11,7558.22998046875,7442.39990234375,7442.56005859375,7558.06005859375,2226950000,7558.06005859375,^IXIC
2019-03-12,7611.1298828125,7560.4599609375,7571.85009765625,7591.02978515625,2161400000,7591.02978515625,^IXIC
2019-03-13,7677.06982421875,7619.4599609375,7621.3798828125,7643.41015625,2366350000,7643.41015625,^IXIC
2019-03-14,7653.10009765625,7627.02001953125,7644.7900390625,7630.91015625,2176510000,7630.91015625,^IXIC
2019-03-15,7714.9599609375,7652.0400390625,7658.41015625,7688.52978515625,3447190000,7688.52978515625,^IXIC
2019-03-18,7737.669921875,7677.740234375,7696.3798828125,7714.47998046875,2274490000,7714.47998046875,^IXIC
2019-03-19,7767.89013671875,7699.14990234375,7747.39990234375,7723.9501953125,2433160000,7723.9501953125,^IXIC
2019-03-20,7779.240234375,7674.0400390625,7721.9501953125,7728.97021484375,2424400000,7728.97021484375,^IXIC
2019-03-21,7850.10986328125,7705.43017578125,7705.43017578125,7838.9599609375,2483580000,7838.9599609375,^IXIC
2019-03-22,7817.830078125,7642.56982421875,7800.25,7642.669921875,2490730000,7642.669921875,^IXIC
2019-03-25,7662.3798828125,7579.2900390625,7618.97998046875,7637.5400390625,2130230000,7637.5400390625,^IXIC
2019-03-26,7738.169921875,7649.2099609375,7700.0,7691.52001953125,2068900000,7691.52001953125,^IXIC
2019-03-27,7712.83984375,7582.08984375,7702.0498046875,7643.3798828125,2221650000,7643.3798828125,^IXIC
2019-03-28,7689.16015625,7619.81982421875,7660.06982421875,7669.169921875,1902060000,7669.169921875,^IXIC
2019-03-29,7733.6201171875,7688.509765625,7726.7099609375,7729.31982421875,2233470000,7729.31982421875,^IXIC
2019-04-01,7831.4501953125,7777.08984375,7800.240234375,7828.91015625,2198050000,7828.91015625,^IXIC
2019-04-02,7854.919921875,7811.27978515625,7824.60986328125,7848.68994140625,2110100000,7848.68994140625,^IXIC
2019-04-03,7938.259765625,7870.89990234375,7891.18017578125,7895.5498046875,2487210000,7895.5498046875,^IXIC
2019-04-04,7917.64990234375,7844.9599609375,7894.259765625,7891.77978515625,2094200000,7891.77978515625,^IXIC
2019-04-05,7940.4501953125,7909.14013671875,7914.509765625,7938.68994140625,2148730000,7938.68994140625,^IXIC
2019-04-08,7955.89990234375,7891.85009765625,7924.89013671875,7953.8798828125,2069190000,7953.8798828125,^IXIC
2019-04-09,7945.5498046875,7897.60986328125,7924.77001953125,7909.27978515625,2067570000,7909.27978515625,^IXIC
2019-04-10,7965.330078125,7916.89990234375,7922.72998046875,7964.240234375,1998280000,7964.240234375,^IXIC
2019-04-11,7975.2001953125,7933.41015625,7975.2001953125,7947.35986328125,1956840000,7947.35986328125,^IXIC
2019-04-12,7992.08984375,7952.60986328125,7984.14990234375,7984.16015625,1955290000,7984.16015625,^IXIC
2019-04-15,7993.330078125,7933.56982421875,7987.16015625,7976.009765625,1816920000,7976.009765625,^IXIC
2019-04-16,8017.56005859375,7978.81005859375,8000.56982421875,8000.22998046875,2095330000,8000.22998046875,^IXIC
2019-04-17,8052.39990234375,7973.3798828125,8044.97021484375,7996.080078125,2290690000,7996.080078125,^IXIC
2019-04-18,8002.31005859375,7950.97021484375,7998.4501953125,7998.06005859375,2089360000,7998.06005859375,^IXIC
2019-04-22,8017.14990234375,7965.89990234375,7969.3701171875,8015.27001953125,1776060000,8015.27001953125,^IXIC
2019-04-23,8128.8701171875,8023.81005859375,8026.75,8120.81982421875,2075070000,8120.81982421875,^IXIC
2019-04-24,8139.5498046875,8101.7001953125,8122.8798828125,8102.009765625,2022490000,8102.009765625,^IXIC
2019-04-25,8151.83984375,8075.41015625,8150.85009765625,8118.68017578125,2063270000,8118.68017578125,^IXIC
2019-04-26,8146.419921875,8060.89013671875,8100.27978515625,8146.39990234375,1971270000,8146.39990234375,^IXIC
2019-04-29,8176.080078125,8136.41015625,8147.64990234375,8161.85009765625,1761110000,8161.85009765625,^IXIC
2019-04-30,8124.60986328125,8050.5498046875,8104.91015625,8095.39013671875,2115770000,8095.39013671875,^IXIC
2019-05-01,8146.0,8048.22998046875,8132.93017578125,8049.64013671875,2247420000,8049.64013671875,^IXIC
2019-05-02,8094.06005859375,7976.77001953125,8046.47998046875,8036.77001953125,2158600000,8036.77001953125,^IXIC
2019-05-03,8164.7099609375,8084.7998046875,8092.8798828125,8164.0,2046040000,8164.0,^IXIC
2019-05-06,8135.5400390625,7981.85009765625,7981.85009765625,8123.2900390625,1966120000,8123.2900390625,^IXIC
2019-05-07,8070.97021484375,7899.02001953125,8043.52001953125,7963.759765625,2376660000,7963.759765625,^IXIC
2019-05-08,8004.490234375,7923.35009765625,7946.240234375,7943.31982421875,2175100000,7943.31982421875,^IXIC
2019-05-09,7929.77978515625,7796.16015625,7853.2099609375,7910.58984375,2520770000,7910.58984375,^IXIC
2019-05-10,7949.33984375,7759.33984375,7881.31005859375,7916.93994140625,2387720000,7916.93994140625,^IXIC
2019-05-13,7760.830078125,7627.22021484375,7720.06982421875,7647.02001953125,2478860000,7647.02001953125,^IXIC
2019-05-14,7776.2001953125,7665.2998046875,7689.66015625,7734.490234375,2084850000,7734.490234375,^IXIC
2019-05-15,7838.72021484375,7682.240234375,7682.7998046875,7822.14990234375,2001530000,7822.14990234375,^IXIC
2019-05-16,7946.22998046875,7826.669921875,7832.580078125,7898.0498046875,2163120000,7898.0498046875,^IXIC
2019-05-17,7918.7099609375,7810.35009765625,7829.02978515625,7816.27978515625,2134120000,7816.27978515625,^IXIC
2019-05-20,7747.27001953125,7678.35009765625,7714.06005859375,7702.3798828125,2122410000,7702.3798828125,^IXIC
2019-05-21,7804.43994140625,7752.919921875,7765.56982421875,7785.72021484375,1993210000,7785.72021484375,^IXIC
2019-05-22,7786.330078125,7738.35009765625,7749.7998046875,7750.83984375,1881830000,7750.83984375,^IXIC
2019-05-23,7665.14990234375,7585.31982421875,7660.72021484375,7628.27978515625,2243420000,7628.27978515625,^IXIC
2019-05-24,7694.14990234375,7631.25,7675.56982421875,7637.009765625,1682920000,7637.009765625,^IXIC
2019-05-28,7693.740234375,7603.759765625,7655.66015625,7607.35009765625,2352670000,7607.35009765625,^IXIC
2019-05-29,7581.10986328125,7503.93994140625,7553.02001953125,7547.31005859375,2278790000,7547.31005859375,^IXIC
2019-05-30,7595.89990234375,7527.66015625,7565.4599609375,7567.72021484375,1872000000,7567.72021484375,^IXIC
2019-05-31,7506.85986328125,7448.22998046875,7470.9501953125,7453.14990234375,2236940000,7453.14990234375,^IXIC
2019-06-03,7457.66015625,7292.22021484375,7441.2099609375,7333.02001953125,2576920000,7333.02001953125,^IXIC
2019-06-04,7529.5,7385.02001953125,7413.93994140625,7527.1201171875,2369150000,7527.1201171875,^IXIC
2019-06-05,7589.47021484375,7498.169921875,7585.68017578125,7575.47998046875,2115570000,7575.47998046875,^IXIC
2019-06-06,7634.1201171875,7546.22021484375,7582.240234375,7615.5498046875,2070940000,7615.5498046875,^IXIC
2019-06-07,7767.02001953125,7647.91015625,7652.97021484375,7742.10009765625,2066020000,7742.10009765625,^IXIC
2019-06-10,7895.43994140625,7795.759765625,7798.8701171875,7823.169921875,2049370000,7823.169921875,^IXIC
2019-06-11,7909.990234375,7798.6298828125,7901.0400390625,7822.56982421875,2114680000,7822.56982421875,^IXIC
2019-06-12,7819.16015625,7773.97021484375,7803.1298828125,7792.72021484375,1952790000,7792.72021484375,^IXIC
2019-06-13,7848.35986328125,7813.60009765625,7822.56005859375,7837.1298828125,1838930000,7837.1298828125,^IXIC
2019-06-14,7819.2099609375,7778.1201171875,7807.18994140625,7796.66015625,1804340000,7796.66015625,^IXIC
2019-06-17,7865.97998046875,7812.60986328125,7819.43017578125,7845.02001953125,1935290000,7845.02001953125,^IXIC
2019-06-18,8005.2099609375,7911.669921875,7920.97998046875,7953.8798828125,2244920000,7953.8798828125,^IXIC
2019-06-19,7998.58984375,7930.3798828125,7970.259765625,7987.31982421875,2014080000,7987.31982421875,^IXIC
2019-06-20,8088.8798828125,7996.8701171875,8087.4501953125,8051.33984375,2053530000,8051.33984375,^IXIC
2019-06-21,8073.02001953125,8011.2001953125,8028.68994140625,8031.7099609375,2894340000,8031.7099609375,^IXIC
2019-06-24,8047.56005859375,8004.6298828125,8040.580078125,8005.7001953125,2070370000,8005.7001953125,^IXIC
2019-06-25,8007.31005859375,7879.14990234375,8005.27001953125,7884.72021484375,2127310000,7884.72021484375,^IXIC
2019-06-26,7974.27978515625,7903.06982421875,7933.919921875,7909.97021484375,2104750000,7909.97021484375,^IXIC
2019-06-27,7976.580078125,7935.47021484375,7939.35986328125,7967.759765625,2023120000,7967.759765625,^IXIC
2019-06-28,8010.14990234375,7961.4599609375,7988.759765625,8006.240234375,4078990000,8006.240234375,^IXIC
2019-07-01,8150.4501953125,8059.2900390625,8145.85009765625,8091.16015625,2208900000,8091.16015625,^IXIC
2019-07-02,8109.3701171875,8063.10986328125,8086.64990234375,8109.08984375,1946320000,8109.08984375,^IXIC
2019-07-03,8170.22998046875,8122.33984375,8129.56982421875,8170.22998046875,1548190000,8170.22998046875,^IXIC
2019-07-05,8171.97021484375,8093.66015625,8123.27978515625,8161.7900390625,149410000,8161.7900390625,^IXIC
2019-07-08,8161.7900390625,8078.39013671875,8112.91015625,8098.3798828125,177320000,8098.3798828125,^IXIC
2019-07-09,8146.97998046875,8061.31982421875,8061.41015625,8141.72998046875,1866770000,8141.72998046875,^IXIC
2019-07-10,8228.599609375,8160.56005859375,8183.18994140625,8202.5302734375,2060510000,8202.5302734375,^IXIC
2019-07-11,8226.1796875,8171.6298828125,8219.2802734375,8196.0400390625,1966970000,8196.0400390625,^IXIC
2019-07-12,8245.66015625,8201.51953125,8209.2001953125,8244.1396484375,1824870000,8244.1396484375,^IXIC
2019-07-15,8264.7802734375,8236.26953125,8263.1796875,8258.1904296875,1783980000,8258.1904296875,^IXIC
2019-07-16,8259.75,8204.23046875,8251.66015625,8222.7998046875,1933960000,8222.7998046875,^IXIC
2019-07-17,8230.669921875,8184.66015625,8224.0,8185.2099609375,1846960000,8185.2099609375,^IXIC
2019-07-18,8215.580078125,8135.1201171875,8151.759765625,8207.240234375,2016310000,8207.240234375,^IXIC
2019-07-19,8245.7802734375,8144.6298828125,8241.33984375,8146.490234375,1878730000,8146.490234375,^IXIC
2019-07-22,8218.419921875,8171.5400390625,8171.990234375,8204.1396484375,1845770000,8204.1396484375,^IXIC
2019-07-23,8251.830078125,8193.8896484375,8242.5,8251.400390625,1832220000,8251.400390625,^IXIC
2019-07-24,8321.8095703125,8226.5,8227.3603515625,8321.5,1947550000,8321.5,^IXIC
